Date,City,Cause of Death
02/17/2003,Tijuana -  Baja California Norte -  Mexico,Drug-Related
02/20/2003,La Paz -  Baja California Sur -  Mexico,Homicide
02/22/2003,Cruz De Huanacaxtle -  Nayarit -  Mexico,Natural Disaster
02/22/2003,Puerto Vallarta -  Jalisco -  Mexico,Suicide
02/22/2003,Puerto Vallarta -  Jalisco -  Mexico,Veh. Accident-Bus
02/23/2003,Guadalajara -  Jalisco -  Mexico,Homicide
02/25/2003,Cananea -  Sonora -  Mexico,Homicide
02/25/2003,Cueramaro -  Guanajuato -  Mexico,Homicide
02/25/2003,Km 2.5 Carr. A Barra De Navidad -  Puerto Vallarta -  Jalisco -  Mexico,Other Accident
02/27/2003,Cancun -  Quintana Roo -  Mexico,Other Accident
02/28/2003,La Paz -  Baja California Sur -  Mexico,Veh. Accident-Motorcycle
03/01/2003,Milpillas De Allende -  Zacatecas -  Mexico,Other Accident
03/01/2003,Reynosa -  Tamaulipas -  Mexico,Veh. Accident-Auto
03/07/2003,Acapulco -  Guerrero -  Mexico,Veh. Accident-Auto
03/15/2003,Ensenada -  Baja California Norte -  Mexico,Veh. Accident-Motorcycle
03/15/2003,San Felipe -  Baja California Norte -  Mexico,Veh. Accident-Auto
03/16/2003,Nuevo Laredo -  Tamaulipas -  Mexico,Drug-Related
03/16/2003,Tijuana -  Baja California Norte -  Mexico,Suicide
03/19/2003,Cabo Bello -  Cabo San Lucas -  Baja California Sur -  Mexico,Suicide
03/20/2003,Bahia De Los Angeles -  Baja California Norte -  Mexico,Drowning
03/20/2003,Cancun -  Quintana Roo -  Mexico,Other Accident
03/21/2003,Telchac Pueblo -  Yucatan -  Mexico,Suicide
03/22/2003,Km 14.50 Morelia-patzcuaro Highway -  Michoacan -  Mexico,Veh. Accident-Auto
03/26/2003,Palancar Beach -  Cozumel -  Quintana Roo -  Mexico,Drowning
03/29/2003,Av. Camaron Sabalo -  Mazatlan -  Sinaloa -  Mexico,Other Accident
03/29/2003,Freeway Zapotlanejo La Punta -  Tonala -  Jalisco -  Mexico,Veh. Accident-Pedestrian
03/29/2003,Highway # 200 -  Km. 11 -  Xalisco - Testerazo -  Nayarit -  Mexico,Veh. Accident-Auto
03/29/2003,Tijuana -  Baja California Norte -  Mexico,Drug-Related
03/31/2003,Empalme -  Sonora -  Mexico,Homicide
04/01/2003,Buenavista -  Tlajomulco De Zuniga -  Jalisco -  Mexico,Homicide
04/01/2003,Puerto Penasco -  Sonora -  Mexico,Drowning
04/01/2003,Tijuana -  Baja California Norte -  Mexico,Homicide
04/02/2003,Tijuana Highway -  Anahuac -  Nuevo Leon -  Mexico,Homocide
04/05/2003,Cozumel -  Quintana Roo -  Mexico,Veh. Accident-Motorcycle
04/07/2003,Isla Mujeres -  Quintana Roo -  Mexico,Drowning
04/07/2003,Puerto Vallarta -  Jalisco -  Mexico,Suicide
04/10/2003,Tijuana -  Baja California Norte -  Mexico,Drug-Related
04/11/2003,Mulege -  Baja California Sur -  Mexico,Veh. Accident-Auto
04/12/2003,Ajijic -  Chapala -  Jalisco -  Mexico,Natural Disaster
04/12/2003,Ciudad Juarez -  Chihuahua -  Mexico,Veh. Accident-Auto
04/12/2003,Rosarito -  Baja California Norte -  Mexico,Other Accident
04/13/2003,Monterrey-reynosa Highway -  Km 133 -  General Bravo -  Nuevo Leon -  Mexico,Veh. Accident-Auto
04/14/2003,3 Km Se Of Chetumal -  Escarcega-quintana Roo Highway -  Mexico,Air Accident
04/14/2003,3 Km Se Of Chetumal-escarcega -  Campeche Highway -  Mexico,Air Accident
04/15/2003,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
04/16/2003,Cozumel -  Quintana Roo -  Mexico,Drowning
04/19/2003,Autlan -  Jalisco -  Mexico,Homicide
04/25/2003,Tijuana -  Baja California Norte -  Mexico,Homicide
04/26/2003,Grand Xcaret Hotel Playa Del Carmen -  Quintana Roo -  Mexico,Drowning
04/26/2003,Hermosillo -  Sonora -  Mexico,Veh. Accident-Auto
05/01/2003,Puerto Morelos -  Quintana Roo -  Mexico,Drowning
05/03/2003,Avenida Del Mar -  Mazatlan -  Mexico,Drowning
05/04/2003,Ixtlan Del Rio -  Nayarit -  Mexico,Homicide
05/08/2003,Tijuana -  Baja California Norte -  Mexico,Suicide
05/09/2003,La Paz -  Baja California Sur -  Mexico,Veh. Accident-Auto
05/09/2003,Yautepec -  Morelos -  Mexico,Homicide
05/14/2003,Tijuana -  Baja California Norte -  Mexico,Homicide
05/16/2003,Ciudad Juarez Chihuahua -  Mexico,Homicide
